file_path,percentuale_nodata,supera_soglia
piedmont_new/fire_6750/fire_6750_2022-03-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6450/fire_6450_2021-09-13_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6450/fire_6450_2021-09-18_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6450/fire_6450_2021-09-16_pre_landsat_1.tif,0.13%,NO
piedmont_new/fire_5111/fire_5111_2016-12-24_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_5111/fire_5111_2016-12-23_pre_landsat_2.tif,31.17%,YES
piedmont_new/fire_5111/fire_5111_2016-12-28_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6687/fire_6687_2022-04-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6687/fire_6687_2022-04-04_pre_landsat_2.tif,29.28%,YES
piedmont_new/fire_6687/fire_6687_2022-04-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6687/fire_6687_2022-04-05_pre_landsat_1.tif,42.00%,YES
piedmont_new/fire_5486/fire_5486_2017-10-29_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5486/fire_5486_2017-10-23_pre_landsat_1.tif,41.02%,YES
piedmont_new/fire_5486/fire_5486_2017-10-24_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_5486/fire_5486_2017-10-27_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5486/fire_5486_2017-10-22_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_5486/fire_5486_2017-10-22_pre_landsat_2.tif,58.65%,YES
piedmont_new/fire_5486/fire_5486_2017-10-29_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5495/fire_5495_2017-11-13_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5495/fire_5495_2017-11-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5495/fire_5495_2017-11-15_pre_landsat_2.tif,34.56%,YES
piedmont_new/fire_5495/fire_5495_2017-11-16_pre_landsat_1.tif,1.51%,NO
piedmont_new/fire_6901/fire_6901_2023-02-08_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6901/fire_6901_2023-02-09_pre_landsat_3.tif,1.94%,NO
piedmont_new/fire_6901/fire_6901_2023-02-10_pre_landsat_2.tif,0.08%,NO
piedmont_new/fire_6901/fire_6901_2023-02-10_pre_landsat_1.tif,93.68%,YES
piedmont_new/fire_6901/fire_6901_2023-02-10_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6901/fire_6901_2023-02-13_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5141/fire_5141_2016-11-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5141/fire_5141_2016-11-04_pre_landsat_2.tif,99.37%,YES
piedmont_new/fire_5141/fire_5141_2016-11-05_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6773/fire_6773_2022-03-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6773/fire_6773_2022-03-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6773/fire_6773_2022-03-19_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6773/fire_6773_2022-03-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6595/fire_6595_2022-02-23_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6595/fire_6595_2022-02-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6595/fire_6595_2022-02-22_pre_landsat_1.tif,1.46%,NO
piedmont_new/fire_6595/fire_6595_2022-02-18_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6950/fire_6950_2023-03-30_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6950/fire_6950_2023-04-01_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6950/fire_6950_2023-03-27_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5350/fire_5350_2017-06-17_pre_landsat_2.tif,20.54%,YES
piedmont_new/fire_5350/fire_5350_2017-06-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5350/fire_5350_2017-06-18_pre_landsat_1.tif,21.09%,YES
piedmont_new/fire_5352/fire_5352_2017-06-16_pre_landsat_3.tif,37.90%,YES
piedmont_new/fire_5352/fire_5352_2017-06-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5352/fire_5352_2017-06-17_pre_landsat_1.tif,29.08%,YES
piedmont_new/fire_5352/fire_5352_2017-06-19_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5352/fire_5352_2017-06-16_pre_landsat_2.tif,36.92%,YES
piedmont_new/fire_6787/fire_6787_2022-05-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6787/fire_6787_2022-05-18_pre_landsat_1.tif,16.38%,NO
piedmont_new/fire_6787/fire_6787_2022-05-21_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5464/fire_5464_2017-10-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5464/fire_5464_2017-10-22_pre_landsat_1.tif,13.22%,NO
piedmont_new/fire_6625/fire_6625_2022-02-23_pre_landsat_1.tif,0.05%,NO
piedmont_new/fire_6625/fire_6625_2022-02-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6625/fire_6625_2022-02-22_pre_landsat_2.tif,0.05%,NO
piedmont_new/fire_6625/fire_6625_2022-02-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6625/fire_6625_2022-02-23_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6625/fire_6625_2022-02-18_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_5168/fire_5168_2016-01-30_pre_landsat_1.tif,86.49%,YES
piedmont_new/fire_5168/fire_5168_2016-01-29_pre_landsat_2.tif,23.05%,YES
piedmont_new/fire_5168/fire_5168_2016-01-26_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5127/fire_5127_2016-01-22_pre_landsat_1.tif,29.80%,YES
piedmont_new/fire_5127/fire_5127_2016-01-21_pre_landsat_2.tif,0.78%,NO
piedmont_new/fire_5127/fire_5127_2016-01-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6874/fire_6874_2022-02-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6874/fire_6874_2022-02-15_pre_landsat_3.tif,87.84%,YES
piedmont_new/fire_6874/fire_6874_2022-02-22_pre_landsat_1.tif,0.02%,NO
piedmont_new/fire_6874/fire_6874_2022-02-18_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6874/fire_6874_2022-02-15_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6874/fire_6874_2022-02-22_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_6523/fire_6523_2022-01-26_pre_sentinel_3.tif,0.01%,NO
piedmont_new/fire_6523/fire_6523_2022-01-29_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6523/fire_6523_2022-01-30_pre_landsat_1.tif,1.02%,NO
piedmont_new/fire_6523/fire_6523_2022-01-31_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6523/fire_6523_2022-01-29_pre_landsat_2.tif,0.07%,NO
piedmont_new/fire_6523/fire_6523_2022-01-24_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6758/fire_6758_2022-04-04_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6758/fire_6758_2022-04-04_pre_landsat_1.tif,89.84%,YES
piedmont_new/fire_6758/fire_6758_2022-04-01_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6758/fire_6758_2022-04-06_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6758/fire_6758_2022-04-03_pre_landsat_2.tif,90.91%,YES
piedmont_new/fire_6304/fire_6304_2020-08-11_pre_landsat_2.tif,0.12%,NO
piedmont_new/fire_6304/fire_6304_2020-08-11_pre_landsat_3.tif,99.97%,YES
piedmont_new/fire_6304/fire_6304_2020-08-12_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6304/fire_6304_2020-08-12_pre_landsat_1.tif,90.01%,YES
piedmont_new/fire_6304/fire_6304_2020-08-09_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6304/fire_6304_2020-08-07_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6798/fire_6798_2022-07-17_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_6798/fire_6798_2022-07-15_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6798/fire_6798_2022-07-10_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6798/fire_6798_2022-07-17_pre_landsat_1.tif,94.60%,YES
piedmont_new/fire_5395/fire_5395_2017-08-30_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5395/fire_5395_2017-08-23_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_5395/fire_5395_2017-08-27_pre_landsat_2.tif,38.77%,YES
piedmont_new/fire_5395/fire_5395_2017-08-28_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_5395/fire_5395_2017-08-30_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5395/fire_5395_2017-08-25_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5373/fire_5373_2017-08-03_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_5373/fire_5373_2017-08-03_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5373/fire_5373_2017-08-03_pre_landsat_1.tif,2.48%,NO
piedmont_new/fire_6689/fire_6689_2022-04-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6689/fire_6689_2022-04-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5396/fire_5396_2017-08-28_pre_landsat_1.tif,75.53%,YES
piedmont_new/fire_5396/fire_5396_2017-08-30_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5396/fire_5396_2017-08-25_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6336/fire_6336_2020-07-18_pre_landsat_2.tif,78.57%,YES
piedmont_new/fire_6336/fire_6336_2020-07-15_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6336/fire_6336_2020-07-15_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6336/fire_6336_2020-07-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6336/fire_6336_2020-07-18_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6336/fire_6336_2020-07-19_pre_landsat_1.tif,47.97%,YES
piedmont_new/fire_6072/fire_6072_2019-03-11_pre_landsat_1.tif,68.34%,YES
piedmont_new/fire_6072/fire_6072_2019-03-11_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6072/fire_6072_2019-03-13_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6072/fire_6072_2019-03-11_pre_landsat_2.tif,95.77%,YES
piedmont_new/fire_6072/fire_6072_2019-03-10_pre_landsat_3.tif,54.76%,YES
piedmont_new/fire_6072/fire_6072_2019-03-08_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6072/fire_6072_2019-03-10_pre_landsat_4.tif,40.59%,YES
piedmont_new/fire_5489/fire_5489_2017-10-24_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_5489/fire_5489_2017-10-31_pre_landsat_1.tif,49.20%,YES
piedmont_new/fire_5489/fire_5489_2017-10-29_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5489/fire_5489_2017-10-27_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5489/fire_5489_2017-10-30_pre_landsat_3.tif,38.30%,YES
piedmont_new/fire_5489/fire_5489_2017-10-29_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5489/fire_5489_2017-10-31_pre_landsat_2.tif,42.99%,YES
piedmont_new/fire_6793/fire_6793_2022-07-09_pre_landsat_1.tif,13.87%,NO
piedmont_new/fire_6793/fire_6793_2022-07-08_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6793/fire_6793_2022-07-05_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6793/fire_6793_2022-07-08_pre_landsat_3.tif,28.39%,YES
piedmont_new/fire_6793/fire_6793_2022-07-08_pre_landsat_2.tif,19.16%,NO
piedmont_new/fire_6793/fire_6793_2022-07-10_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5359/fire_5359_2017-07-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5359/fire_5359_2017-07-10_pre_landsat_2.tif,94.30%,YES
piedmont_new/fire_5359/fire_5359_2017-07-06_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5359/fire_5359_2017-07-10_pre_landsat_1.tif,95.81%,YES
piedmont_new/fire_5359/fire_5359_2017-07-09_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7005/fire_7005_2023-04-16_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_7005/fire_7005_2023-04-14_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_7005/fire_7005_2023-04-21_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7005/fire_7005_2023-04-15_pre_landsat_3.tif,100.00%,YES
piedmont_new/fire_7005/fire_7005_2023-04-21_pre_landsat_1.tif,99.20%,YES
piedmont_new/fire_7005/fire_7005_2023-04-19_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7005/fire_7005_2023-04-16_pre_landsat_2.tif,38.21%,YES
piedmont_new/fire_7005/fire_7005_2023-04-21_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6941/fire_6941_2023-03-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6941/fire_6941_2023-03-20_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6941/fire_6941_2023-03-25_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6941/fire_6941_2023-03-22_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5346/fire_5346_2017-05-23_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_5346/fire_5346_2017-05-27_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5346/fire_5346_2017-05-24_pre_landsat_1.tif,2.06%,NO
piedmont_new/fire_5346/fire_5346_2017-05-27_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5346/fire_5346_2017-05-30_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5294/fire_5294_2017-03-08_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5294/fire_5294_2017-03-12_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_5294/fire_5294_2017-03-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6444/fire_6444_2021-04-06_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6444/fire_6444_2021-04-01_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6444/fire_6444_2021-04-01_pre_landsat_2.tif,4.64%,NO
piedmont_new/fire_6444/fire_6444_2021-04-04_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6444/fire_6444_2021-03-31_pre_landsat_3.tif,32.35%,YES
piedmont_new/fire_6444/fire_6444_2021-04-01_pre_landsat_1.tif,13.99%,NO
piedmont_new/fire_5139/fire_5139_2016-11-08_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5139/fire_5139_2016-11-12_pre_landsat_1.tif,12.96%,NO
piedmont_new/fire_5139/fire_5139_2016-11-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6326/fire_6326_2020-02-19_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6326/fire_6326_2020-02-17_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6326/fire_6326_2020-02-19_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6326/fire_6326_2020-02-14_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6326/fire_6326_2020-02-19_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7076/fire_7076_2023-11-25_pre_sentinel_2.tif,0.01%,NO
piedmont_new/fire_7076/fire_7076_2023-11-22_pre_sentinel_3.tif,0.01%,NO
piedmont_new/fire_7076/fire_7076_2023-11-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7076/fire_7076_2023-11-24_pre_landsat_2.tif,0.18%,NO
piedmont_new/fire_7076/fire_7076_2023-11-25_pre_landsat_1.tif,0.04%,NO
piedmont_new/fire_6309/fire_6309_2020-07-19_pre_landsat_1.tif,29.00%,YES
piedmont_new/fire_6309/fire_6309_2020-07-15_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6309/fire_6309_2020-07-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6309/fire_6309_2020-07-18_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6630/fire_6630_2022-03-10_pre_landsat_2.tif,7.13%,NO
piedmont_new/fire_6630/fire_6630_2022-03-15_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6630/fire_6630_2022-03-10_pre_sentinel_6.tif,0.00%,NO
piedmont_new/fire_6630/fire_6630_2022-03-15_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6630/fire_6630_2022-03-11_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6630/fire_6630_2022-03-12_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6630/fire_6630_2022-03-12_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6630/fire_6630_2022-03-12_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6009/fire_6009_2019-03-19_pre_landsat_1.tif,95.02%,YES
piedmont_new/fire_6009/fire_6009_2019-03-19_pre_landsat_2.tif,21.60%,YES
piedmont_new/fire_6009/fire_6009_2019-03-21_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6009/fire_6009_2019-03-16_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6009/fire_6009_2019-03-18_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6009/fire_6009_2019-03-18_pre_landsat_3.tif,0.37%,NO
piedmont_new/fire_6536/fire_6536_2022-02-05_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6536/fire_6536_2022-02-07_pre_landsat_2.tif,2.87%,NO
piedmont_new/fire_6536/fire_6536_2022-02-07_pre_landsat_1.tif,0.18%,NO
piedmont_new/fire_5405/fire_5405_2017-09-12_pre_landsat_2.tif,98.02%,YES
piedmont_new/fire_5405/fire_5405_2017-09-12_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5405/fire_5405_2017-09-05_pre_landsat_3.tif,40.44%,YES
piedmont_new/fire_5405/fire_5405_2017-09-09_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5405/fire_5405_2017-09-07_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5405/fire_5405_2017-09-12_pre_landsat_1.tif,15.84%,NO
piedmont_new/fire_6570/fire_6570_2022-01-31_pre_sentinel_2.tif,0.01%,NO
piedmont_new/fire_6570/fire_6570_2022-01-29_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_6570/fire_6570_2022-01-29_pre_sentinel_3.tif,0.01%,NO
piedmont_new/fire_6570/fire_6570_2022-02-03_pre_sentinel_1.tif,0.02%,NO
piedmont_new/fire_6570/fire_6570_2022-01-30_pre_landsat_1.tif,0.00%,NO
piedmont_new/fire_7032/fire_7032_2023-10-02_pre_landsat_3.tif,0.10%,NO
piedmont_new/fire_7032/fire_7032_2023-10-08_pre_landsat_1.tif,33.53%,YES
piedmont_new/fire_7032/fire_7032_2023-10-07_pre_landsat_2.tif,31.63%,YES
piedmont_new/fire_7032/fire_7032_2023-10-08_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6287/fire_6287_2020-04-09_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6287/fire_6287_2020-04-05_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6287/fire_6287_2020-04-05_pre_landsat_1.tif,24.62%,YES
piedmont_new/fire_6287/fire_6287_2020-04-11_pre_sentinel_1.tif,9.90%,NO
piedmont_new/fire_6287/fire_6287_2020-04-06_pre_sentinel_3.tif,8.10%,NO
piedmont_new/fire_6904/fire_6904_2023-02-17_pre_landsat_1.tif,20.00%,NO
piedmont_new/fire_6904/fire_6904_2023-02-15_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6904/fire_6904_2023-02-10_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6904/fire_6904_2023-02-13_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6904/fire_6904_2023-02-10_pre_landsat_2.tif,0.14%,NO
piedmont_new/fire_5484/fire_5484_2017-10-27_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5484/fire_5484_2017-10-23_pre_landsat_1.tif,38.77%,YES
piedmont_new/fire_5484/fire_5484_2017-10-24_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5484/fire_5484_2017-10-22_pre_landsat_2.tif,9.84%,NO
piedmont_new/fire_5484/fire_5484_2017-10-22_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_5484/fire_5484_2017-10-29_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5381/fire_5381_2017-08-15_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5381/fire_5381_2017-08-18_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5381/fire_5381_2017-08-11_pre_landsat_1.tif,99.66%,YES
piedmont_new/fire_5381/fire_5381_2017-08-13_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_4948/fire_4948_2015-11-03_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_4948/fire_4948_2015-11-02_pre_landsat_2.tif,0.76%,NO
piedmont_new/fire_6598/fire_6598_2022-02-22_pre_landsat_3.tif,0.01%,NO
piedmont_new/fire_6598/fire_6598_2022-02-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6598/fire_6598_2022-02-18_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6598/fire_6598_2022-02-23_pre_landsat_2.tif,0.16%,NO
piedmont_new/fire_6598/fire_6598_2022-02-23_pre_landsat_1.tif,0.27%,NO
piedmont_new/fire_6598/fire_6598_2022-02-23_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6598/fire_6598_2022-02-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7026/fire_7026_2023-08-24_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7026/fire_7026_2023-08-21_pre_landsat_1.tif,0.00%,NO
piedmont_new/fire_7026/fire_7026_2023-08-19_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6918/fire_6918_2023-03-07_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6918/fire_6918_2023-03-12_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6918/fire_6918_2023-03-05_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6918/fire_6918_2023-03-10_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6936/fire_6936_2023-03-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6936/fire_6936_2023-03-21_pre_landsat_3.tif,0.49%,NO
piedmont_new/fire_6936/fire_6936_2023-03-22_pre_landsat_1.tif,0.41%,NO
piedmont_new/fire_6936/fire_6936_2023-03-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6936/fire_6936_2023-03-21_pre_landsat_2.tif,1.92%,NO
piedmont_new/fire_6936/fire_6936_2023-03-22_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6187/fire_6187_2018-04-16_pre_landsat_3.tif,6.44%,NO
piedmont_new/fire_6187/fire_6187_2018-04-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6187/fire_6187_2018-04-17_pre_landsat_2.tif,42.39%,YES
piedmont_new/fire_6187/fire_6187_2018-04-15_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6187/fire_6187_2018-04-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6187/fire_6187_2018-04-15_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6187/fire_6187_2018-04-17_pre_landsat_1.tif,94.46%,YES
piedmont_new/fire_6187/fire_6187_2018-04-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5353/fire_5353_2017-06-17_pre_landsat_1.tif,29.59%,YES
piedmont_new/fire_5353/fire_5353_2017-06-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5353/fire_5353_2017-06-16_pre_landsat_2.tif,12.61%,NO
piedmont_new/fire_5353/fire_5353_2017-06-19_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6243/fire_6243_2020-02-06_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6243/fire_6243_2020-02-01_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6243/fire_6243_2020-02-01_pre_landsat_2.tif,6.35%,NO
piedmont_new/fire_6243/fire_6243_2020-02-02_pre_landsat_1.tif,35.66%,YES
piedmont_new/fire_6243/fire_6243_2020-02-04_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6713/fire_6713_2022-04-05_pre_landsat_1.tif,44.17%,YES
piedmont_new/fire_6713/fire_6713_2022-04-04_pre_landsat_3.tif,98.32%,YES
piedmont_new/fire_6713/fire_6713_2022-04-04_pre_landsat_4.tif,69.72%,YES
piedmont_new/fire_6713/fire_6713_2022-04-05_pre_landsat_2.tif,44.00%,YES
piedmont_new/fire_6713/fire_6713_2022-04-01_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5270/fire_5270_2017-02-25_pre_landsat_1.tif,69.71%,YES
piedmont_new/fire_5270/fire_5270_2017-02-19_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5270/fire_5270_2017-02-24_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_5476/fire_5476_2017-10-23_pre_landsat_1.tif,45.32%,YES
piedmont_new/fire_5476/fire_5476_2017-10-22_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5476/fire_5476_2017-10-22_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_5476/fire_5476_2017-10-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5476/fire_5476_2017-10-24_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7049/fire_7049_2023-12-10_pre_landsat_1.tif,6.35%,NO
piedmont_new/fire_7049/fire_7049_2023-12-10_pre_landsat_2.tif,82.42%,YES
piedmont_new/fire_7049/fire_7049_2023-12-10_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5302/fire_5302_2017-03-11_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5302/fire_5302_2017-03-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5302/fire_5302_2017-03-12_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_5302/fire_5302_2017-03-11_pre_landsat_2.tif,93.72%,YES
piedmont_new/fire_5309/fire_5309_2017-03-20_pre_landsat_1.tif,5.35%,NO
piedmont_new/fire_5309/fire_5309_2017-03-21_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5309/fire_5309_2017-03-18_pre_sentinel_2.tif,100.00%,YES
piedmont_new/fire_6514/fire_6514_2022-01-14_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6514/fire_6514_2022-01-11_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6514/fire_6514_2022-01-13_pre_landsat_1.tif,0.80%,NO
piedmont_new/fire_6514/fire_6514_2022-01-16_pre_sentinel_1.tif,0.00%,NO
